화재발생년월일,시도,시군구,인명피해소계,사망,부상,재산피해소계,부동산,동산,장소대분류,장소중분류,장소소분류
2020-04-08 15:22,충청남도,공주시,0,0,0,12870,0,12870,"자동차,철도차량",건설기계,굴삭기
2020-04-08 15:26,전라북도,김제시,0,0,0,3407,2934,473,산업시설,공장시설,식료품공업
2020-04-08 15:28,부산광역시,사하구,0,0,0,0,,,산업시설,공장시설,화학공업
2020-04-08 15:44,서울특별시,종로구,0,0,0,26,26,0,기타서비스,기타건축물,기타 건축물
2020-04-08 15:48,경기도,파주시,0,0,0,72849,33356,39493,주거,단독주택,단독주택
2020-04-08 16:03,전라남도,보성군,0,0,0,3857,0,3857,"자동차,철도차량",자동차,화물자동차
2020-04-08 16:09,충청남도,부여군,0,0,0,300,130,170,기타,야외,쓰레기
2020-04-08 16:13,충청북도,청주시서원구,0,0,0,33,0,33,임야,산불,사유림
2020-04-08 16:15,경기도,포천시,0,0,0,39,0,39,임야,산불,사유림
2020-04-08 16:22,전라남도,나주시,0,0,0,201,201,0,주거,단독주택,단독주택
2020-04-08 16:23,충청남도,논산시,0,0,0,28000,15730,12270,주거,단독주택,단독주택
2020-04-08 16:23,전라북도,김제시,0,0,0,18151,12565,5586,주거,단독주택,단독주택
2020-04-08 16:30,경상남도,창원시 마산합포구,0,0,0,121,0,121,"자동차,철도차량",자동차,화물자동차
2020-04-08 16:31,경상북도,칠곡군,0,0,0,948,797,151,주거,단독주택,단독주택
2020-04-08 16:37,서울특별시,강서구,0,0,0,40,0,40,주거,단독주택,다가구주택
2020-04-08 16:48,경기도,양주시,0,0,0,517,0,517,기타,야외,기타야외
2020-04-08 16:51,경상남도,고성군,0,0,0,63,0,63,주거,공동주택,기타 공동주택
2020-04-08 16:57,대구광역시,달서구,0,0,0,83,83,0,기타,야외,쓰레기
2020-04-08 16:59,충청남도,부여군,0,0,0,106,106,0,기타,야외,기타야외
2020-04-08 17:01,전라북도,남원시,0,0,0,8316,0,8316,임야,산불,사유림
2020-04-08 17:01,서울특별시,강동구,0,0,0,60,0,60,기타,야외,기타야외
2020-04-08 17:01,대전광역시,서구,0,0,0,1157,541,616,생활서비스,음식점,한식
2020-04-08 17:01,전라남도,영광군,0,0,0,495,0,495,"자동차,철도차량",자동차,화물자동차
2020-04-08 17:14,부산광역시,금정구,0,0,0,0,,,임야,산불,사유림
2020-04-08 17:18,경상북도,안동시,0,0,0,265,113,152,주거,단독주택,단독주택
2020-04-08 17:30,경기도,포천시,0,0,0,148761,100756,48005,산업시설,공장시설,그 밖의 공업
2020-04-08 17:41,경상남도,거제시,0,0,0,24738,22960,1778,주거,단독주택,기타 단독주택
2020-04-08 17:41,광주광역시,남구,0,0,0,476,0,476,"판매,업무시설",일반업무,일반회사
2020-04-08 17:43,서울특별시,도봉구,0,0,0,50,35,15,기타,야외,쓰레기
2020-04-08 17:45,서울특별시,성동구,0,0,0,100,0,100,기타,야외,쓰레기
2020-04-08 17:52,경상북도,군위군,0,0,0,7682,5948,1734,주거,단독주택,단독주택
2020-04-08 17:53,대전광역시,중구,0,0,0,0,,,기타,야외,쓰레기
2020-04-08 17:53,인천광역시,계양구,0,0,0,966,585,381,"판매,업무시설",판매시설,상가빌딩
2020-04-08 18:07,광주광역시,광산구,0,0,0,578,363,215,생활서비스,일상서비스,기타 일상서비스
2020-04-08 18:08,전라북도,고창군,0,0,0,104302,74624,29678,산업시설,공장시설,식료품공업
2020-04-08 18:14,경상북도,상주시,0,0,0,88,0,88,기타,야외,쓰레기
2020-04-08 18:15,서울특별시,성북구,0,0,0,236,132,104,"판매,업무시설",판매시설,상가빌딩
2020-04-08 18:18,전라북도,완주군,0,0,0,5113,4848,265,주거,기타주택,기타 주택
2020-04-08 18:23,경기도,안성시,0,0,0,23131,18888,4243,주거,단독주택,단독주택
2020-04-08 18:32,인천광역시,미추홀구,0,0,0,322,322,0,주거,공동주택,다세대주택
2020-04-08 18:50,경기도,하남시,0,0,0,101216,79319,21897,생활서비스,음식점,한식
2020-04-08 19:04,대전광역시,동구,0,0,0,0,,,생활서비스,음식점,분식
2020-04-08 19:06,대전광역시,유성구,0,0,0,86,0,86,주거,단독주택,다가구주택
2020-04-08 19:12,전라남도,목포시,0,0,0,55,0,55,"자동차,철도차량",자동차,승용자동차
2020-04-08 19:16,서울특별시,서대문구,0,0,0,0,,,기타,야외,쓰레기
2020-04-08 19:32,전라북도,군산시,0,0,0,479,369,110,주거,단독주택,단독주택
2020-04-08 19:39,서울특별시,용산구,0,0,0,451,0,451,생활서비스,음식점,양식
2020-04-08 19:46,서울특별시,동작구,0,0,0,107,0,107,기타,야외,쓰레기
2020-04-08 20:03,경기도,이천시,0,0,0,339565,138584,200981,"판매,업무시설",판매시설,상가빌딩
2020-04-08 20:27,강원도,횡성군,1,0,1,37739,16767,20972,주거,단독주택,단독주택
2020-04-08 20:28,경기도,화성시,0,0,0,55000,0,55000,"자동차,철도차량",자동차,승용자동차
2020-04-08 20:31,울산광역시,북구,0,0,0,3158,994,2164,주거,공동주택,아파트
2020-04-08 20:45,부산광역시,기장군,0,0,0,226,0,226,생활서비스,음식점,"치킨,족발"
2020-04-08 20:51,광주광역시,북구,0,0,0,92,58,34,주거,공동주택,아파트
2020-04-08 20:53,서울특별시,구로구,0,0,0,5170,1310,3860,"판매,업무시설",일반업무,일반회사
2020-04-08 21:07,경기도,부천시,0,0,0,1515,1515,0,기타,야외,쓰레기
2020-04-08 21:18,전라남도,순천시,0,0,0,220,0,220,임야,들불,숲
2020-04-08 21:34,경기도,고양시일산동구,0,0,0,449,333,116,"판매,업무시설",일반업무,오피스텔
2020-04-08 22:01,부산광역시,사상구,0,0,0,90,35,55,산업시설,공장시설,금속기계 및 기구공업
2020-04-08 22:32,제주특별자치도,서귀포시,0,0,0,90,0,90,기타,야외,기타야외
2020-04-08 22:49,경상북도,구미시,0,0,0,693354,527533,165821,산업시설,공장시설,그 밖의 공업
2020-04-08 22:53,충청남도,예산군,0,0,0,211,0,211,산업시설,공장시설,그 밖의 공업
2020-04-08 23:07,충청남도,서산시,0,0,0,7700,0,7700,"자동차,철도차량",자동차,승용자동차
2020-04-08 23:09,인천광역시,계양구,0,0,0,80,67,13,기타서비스,기타건축물,기타 건축물
2020-04-08 23:30,경기도,화성시,0,0,0,1424,1072,352,주거,공동주택,아파트
2020-04-09 00:06,대전광역시,동구,0,0,0,1967,1512,455,주거,단독주택,다중주택
2020-04-09 00:06,충청북도,충주시,0,0,0,34100,0,34100,"자동차,철도차량",자동차,승용자동차
2020-04-09 00:22,충청남도,부여군,0,0,0,110,0,110,기타,야외,기타야외
2020-04-09 00:25,전라남도,순천시,0,0,0,388,146,242,생활서비스,음식점,일반주점
2020-04-09 00:28,전라남도,순천시,0,0,0,14367,6395,7972,주거,단독주택,단독주택
2020-04-09 00:53,대전광역시,중구,0,0,0,100,0,100,생활서비스,음식점,일반주점
2020-04-09 00:57,경기도,의정부시,0,0,0,999,720,279,기타서비스,기타건축물,기타 건축물
2020-04-09 01:20,경기도,여주시,0,0,0,37618,33206,4412,주거,단독주택,단독주택
2020-04-09 01:45,충청북도,옥천군,0,0,0,308,0,308,"자동차,철도차량",자동차,화물자동차
2020-04-09 02:04,충청남도,서산시,0,0,0,8569,6241,2328,주거,기타주택,기타 주택
2020-04-09 02:20,경기도,파주시,0,0,0,48929,33060,15869,주거,공동주택,아파트
2020-04-09 02:45,서울특별시,강동구,0,0,0,11,0,11,주거,단독주택,다가구주택
2020-04-09 02:56,경기도,성남시수정구,0,0,0,3053,2798,255,주거,공동주택,아파트
2020-04-09 03:23,대구광역시,서구,0,0,0,126,0,126,생활서비스,음식점,호프집
2020-04-09 03:45,서울특별시,구로구,0,0,0,193,0,193,"자동차,철도차량",자동차,화물자동차
2020-04-09 03:51,경상북도,경주시,0,0,0,880,0,880,임야,산불,사유림
2020-04-09 04:14,서울특별시,마포구,0,0,0,59,59,0,주거,공동주택,주상복합아파트
2020-04-09 05:26,부산광역시,강서구,0,0,0,70480,35280,35200,산업시설,공장시설,식료품공업
2020-04-09 05:58,경기도,가평군,1,1,0,3328,1247,2081,주거,기타주택,컨테이너(주거용)
2020-04-09 06:01,인천광역시,중구,0,0,0,220,0,220,"자동차,철도차량",자동차,승용자동차
2020-04-09 06:08,전라남도,여수시,0,0,0,1100,0,1100,"자동차,철도차량",자동차,화물자동차
2020-04-09 06:20,대구광역시,동구,0,0,0,1616,448,1168,산업시설,창고시설,"창고, 물품저장소"
2020-04-09 07:13,경기도,김포시,0,0,0,1693,1058,635,주거,공동주택,아파트
2020-04-09 07:16,경기도,안산시단원구,0,0,0,573161,29314,543847,생활서비스,오락시설,기타 오락시설
2020-04-09 07:21,경기도,안산시단원구,0,0,0,5498,4854,644,"판매,업무시설",일반업무,오피스텔
2020-04-09 07:41,경기도,이천시,0,0,0,167,167,0,주거,단독주택,단독주택
2020-04-09 07:55,부산광역시,사하구,0,0,0,8457,4215,4242,주거,단독주택,단독주택
2020-04-09 08:31,전라북도,부안군,0,0,0,657,547,110,산업시설,창고시설,기타 창고
2020-04-09 08:38,전라북도,전주시완산구,0,0,0,221,0,221,생활서비스,음식점,한식
2020-04-09 08:47,경상북도,칠곡군,0,0,0,1699,1081,618,산업시설,작업장,"고철처리소, 고물상"
2020-04-09 09:09,울산광역시,남구,0,0,0,6,0,6,기타,야외,쓰레기
2020-04-09 09:21,경상북도,경주시,0,0,0,962,0,962,임야,산불,사유림
2020-04-09 09:33,경상북도,문경시,0,0,0,8540,7755,785,산업시설,창고시설,기타 창고
2020-04-09 09:40,충청북도,음성군,0,0,0,47732,41396,6336,"판매,업무시설",일반업무,일반회사
2020-04-09 09:45,강원도,평창군,0,0,0,0,,,기타,야외,공터
2020-04-09 09:54,경상북도,봉화군,0,0,0,187,0,187,기타,야외,볏짚
2020-04-09 10:01,부산광역시,기장군,0,0,0,385000,0,385000,"선박,항공기",선박,어선
2020-04-09 10:03,충청남도,아산시,0,0,0,2475,0,2475,"자동차,철도차량",자동차,화물자동차
2020-04-09 10:06,인천광역시,강화군,0,0,0,242,0,242,임야,들불,숲
2020-04-09 10:27,충청남도,천안시서북구,0,0,0,4013,3078,935,주거,단독주택,단독주택
2020-04-09 10:35,제주특별자치도,제주시,0,0,0,1457,0,1457,기타,야외,공터
2020-04-09 10:36,경기도,고양시덕양구,0,0,0,1176,272,904,주거,기타주택,비닐하우스
2020-04-09 10:42,경상북도,경주시,0,0,0,577,0,577,임야,산불,국유림
2020-04-09 10:43,강원도,양양군,0,0,0,0,,,기타,야외,기타야외
2020-04-09 10:45,전라북도,전주시완산구,0,0,0,48,0,48,기타서비스,기타건축물,기타 건축물
2020-04-09 10:53,울산광역시,동구,0,0,0,165,0,165,임야,산불,공유림
2020-04-09 10:53,경기도,가평군,0,0,0,22,0,22,주거,공동주택,연립주택
2020-04-09 11:06,강원도,강릉시,0,0,0,0,,,기타,야외,쓰레기
2020-04-09 11:08,경상북도,김천시,0,0,0,55,0,55,임야,산불,사유림
2020-04-09 11:11,서울특별시,강남구,0,0,0,4304,563,3741,"판매,업무시설",일반업무,일반빌딩
2020-04-09 11:12,제주특별자치도,서귀포시,0,0,0,1438,1302,136,기타서비스,기타건축물,기타 건축물
2020-04-09 11:22,경기도,여주시,0,0,0,338,0,338,임야,들불,기타 들불
2020-04-09 11:23,경기도,김포시,0,0,0,4334,3690,644,기타,야외,공터
2020-04-09 11:29,충청북도,청주시흥덕구,0,0,0,25885,0,25885,"자동차,철도차량",자동차,승용자동차
2020-04-09 11:32,충청북도,진천군,0,0,0,556,556,0,기타서비스,기타건축물,기타 건축물
2020-04-09 11:33,경기도,고양시덕양구,0,0,0,576,0,576,기타,야외,공터
2020-04-09 11:40,부산광역시,북구,0,0,0,0,,,기타,야외,쓰레기
2020-04-09 11:41,경상남도,의령군,0,0,0,0,,,기타,야외,기타야외
2020-04-09 11:53,서울특별시,구로구,0,0,0,181,0,181,"판매,업무시설",판매시설,상가빌딩
2020-04-09 11:53,대전광역시,동구,0,0,0,83,0,83,기타,야외,쓰레기
2020-04-09 11:58,경기도,광주시,0,0,0,5940,0,5940,"자동차,철도차량",자동차,화물자동차
2020-04-09 12:06,경기도,남양주시,0,0,0,1617,0,1617,기타,야외,쓰레기
2020-04-09 12:10,경상북도,영양군,0,0,0,0,,,기타,야외,쓰레기
2020-04-09 12:14,전라남도,순천시,0,0,0,2546,104,2442,"자동차,철도차량",자동차,승용자동차
2020-04-09 12:19,서울특별시,서대문구,0,0,0,66,0,66,주거,단독주택,다가구주택
2020-04-09 12:26,경기도,김포시,0,0,0,5783,1801,3982,기타,야외,공터
2020-04-09 12:32,경기도,수원시장안구,0,0,0,452,0,452,생활서비스,음식점,횟집
2020-04-09 12:33,경상북도,고령군,0,0,0,11,0,11,기타,야외,공터
2020-04-09 12:39,충청남도,서천군,0,0,0,7131,5325,1806,주거,단독주택,단독주택
2020-04-09 12:48,서울특별시,성북구,0,0,0,1025,730,295,주거,공동주택,아파트
2020-04-09 12:50,인천광역시,부평구,0,0,0,359,104,255,주거,공동주택,다세대주택
2020-04-09 12:55,서울특별시,마포구,0,0,0,64,0,64,기타,야외,쓰레기
2020-04-09 12:58,대전광역시,유성구,0,0,0,0,,,기타,야외,쓰레기
2020-04-09 12:59,경기도,포천시,0,0,0,5065,3714,1351,산업시설,공장시설,제재 및 목공업
2020-04-09 13:02,전라남도,나주시,0,0,0,3901,0,3901,임야,산불,사유림
2020-04-09 13:04,경기도,화성시,0,0,0,1147,795,352,산업시설,창고시설,"창고, 물품저장소"
2020-04-09 13:11,울산광역시,울주군,0,0,0,1012,0,1012,임야,산불,사유림
2020-04-09 13:14,부산광역시,강서구,0,0,0,0,,,기타,야외,기타야외
2020-04-09 13:17,제주특별자치도,제주시,0,0,0,352,0,352,임야,들불,과수원
2020-04-09 13:24,전라북도,장수군,0,0,0,550,0,550,임야,산불,사유림
2020-04-09 13:25,경기도,가평군,0,0,0,140,0,140,기타,야외,기타야외
2020-04-09 13:27,경기도,수원시권선구,0,0,0,4189,3724,465,"판매,업무시설",일반업무,일반빌딩
2020-04-09 13:29,경상북도,김천시,0,0,0,898,658,240,주거,단독주택,단독주택
2020-04-09 13:32,경기도,안양시만안구,0,0,0,1100,0,1100,임야,산불,국유림
2020-04-09 13:35,대전광역시,서구,0,0,0,114,0,114,주거,공동주택,다세대주택
2020-04-09 13:55,경상북도,영주시,0,0,0,202,202,0,기타,야외,기타야외
2020-04-09 13:56,강원도,홍천군,0,0,0,6884,6884,0,산업시설,창고시설,"창고, 물품저장소"
2020-04-09 14:00,경기도,여주시,0,0,0,860,633,227,주거,공동주택,기타 공동주택
2020-04-09 14:03,서울특별시,강남구,0,0,0,185,0,185,기타,야외,쓰레기
2020-04-09 14:06,경기도,수원시권선구,0,0,0,4290,0,4290,"자동차,철도차량",자동차,특수자동차
2020-04-09 14:12,충청북도,음성군,0,0,0,747,46,701,기타서비스,기타건축물,기타 건축물
2020-04-09 14:18,대전광역시,유성구,0,0,0,0,,,기타,야외,쓰레기
2020-04-09 14:21,울산광역시,울주군,0,0,0,0,,,기타,야외,기타야외
2020-04-09 14:21,서울특별시,서대문구,0,0,0,290,290,0,생활서비스,일상서비스,기타 일상서비스
2020-04-09 14:36,강원도,원주시,0,0,0,0,,,기타,야외,기타야외
2020-04-09 14:40,경기도,안산시단원구,0,0,0,215,0,215,임야,산불,공유림
2020-04-09 14:40,경상남도,진주시,0,0,0,3300,0,3300,"자동차,철도차량",자동차,화물자동차
2020-04-09 14:41,강원도,영월군,0,0,0,56,0,56,임야,산불,사유림
2020-04-09 14:48,전라남도,고흥군,0,0,0,1000,840,160,주거,기타주택,기타 주택
2020-04-09 14:57,경상남도,통영시,0,0,0,137,82,55,"판매,업무시설",판매시설,할인점(마트)
2020-04-09 15:01,충청남도,당진시,0,0,0,33550,0,33550,"자동차,철도차량",자동차,특수자동차
2020-04-09 15:02,서울특별시,마포구,0,0,0,26,0,26,기타,야외,쓰레기
2020-04-09 15:03,인천광역시,연수구,0,0,0,580,520,60,주거,공동주택,기타 공동주택
2020-04-09 15:12,강원도,고성군,0,0,0,3394,3335,59,산업시설,동식물시설,기타 동식물시설
2020-04-09 15:18,서울특별시,성동구,0,0,0,12,12,0,주거,단독주택,다가구주택
2020-04-09 15:19,충청남도,금산군,0,0,0,0,,,임야,산불,사유림
2020-04-09 15:19,경기도,남양주시,0,0,0,17746,12944,4802,생활서비스,음식점,한식
2020-04-09 15:24,경기도,포천시,0,0,0,49,16,33,기타서비스,기타건축물,기타 건축물
2020-04-09 15:25,경기도,평택시,0,0,0,258,0,258,산업시설,창고시설,기타 창고
2020-04-09 15:27,경상남도,사천시,0,0,0,0,,,기타,야외,기타야외
2020-04-09 15:29,전라북도,익산시,0,0,0,202,66,136,기타,야외,야적장
2020-04-09 15:42,울산광역시,울주군,0,0,0,23,23,0,기타서비스,기타건축물,기타 건축물
2020-04-09 15:49,충청남도,서산시,0,0,0,162,162,0,기타서비스,기타건축물,기타 건축물
2020-04-09 15:50,강원도,삼척시,0,0,0,4247,3424,823,주거,단독주택,다가구주택
2020-04-09 16:07,충청남도,홍성군,0,0,0,137,52,85,임야,들불,숲
2020-04-09 16:10,경기도,여주시,0,0,0,10767,248,10519,임야,산불,사유림
2020-04-09 16:12,경기도,성남시수정구,0,0,0,3,0,3,기타,도로,기타도로
2020-04-09 16:13,충청남도,예산군,0,0,0,613,602,11,주거,단독주택,단독주택
2020-04-09 16:14,서울특별시,종로구,0,0,0,55,55,0,기타서비스,기타건축물,기타 건축물
2020-04-09 16:16,경기도,안산시상록구,0,0,0,762,0,762,기타,야외,기타야외
2020-04-09 16:20,울산광역시,남구,0,0,0,6050,0,6050,"자동차,철도차량",자동차,승용자동차
2020-04-09 16:20,대전광역시,서구,0,0,0,162,0,162,기타,야외,쓰레기
2020-04-09 16:24,충청남도,서산시,0,0,0,0,,,임야,산불,사유림
2020-04-09 16:30,대구광역시,동구,0,0,0,0,,,"자동차,철도차량",자동차,화물자동차
2020-04-09 16:31,경기도,연천군,0,0,0,1551,0,1551,기타,야외,기타야외
2020-04-09 16:36,충청북도,음성군,0,0,0,0,,,주거,단독주택,단독주택
2020-04-09 16:43,경상남도,창원시 마산합포구,0,0,0,1323,663,660,임야,들불,과수원
2020-04-09 16:48,전라남도,완도군,0,0,0,1221,0,1221,임야,들불,기타 들불
2020-04-09 16:56,충청북도,단양군,0,0,0,576,576,0,주거,단독주택,단독주택
2020-04-09 16:58,서울특별시,영등포구,0,0,0,1507,0,1507,기타,야외,쓰레기
2020-04-09 17:02,경기도,양주시,0,0,0,4474,0,4474,임야,산불,사유림
2020-04-09 17:05,광주광역시,광산구,0,0,0,495,0,495,임야,들불,들판
2020-04-09 17:08,경상북도,경주시,0,0,0,0,,,임야,들불,기타 들불
2020-04-09 17:13,충청북도,음성군,0,0,0,14391,12736,1655,기타서비스,기타건축물,기타 건축물
2020-04-09 17:14,울산광역시,울주군,0,0,0,110,0,110,기타,야외,쓰레기
2020-04-09 17:21,제주특별자치도,서귀포시,0,0,0,96,96,0,산업시설,창고시설,"창고, 물품저장소"
2020-04-09 17:30,경상북도,영천시,0,0,0,1100,0,1100,"자동차,철도차량",자동차,화물자동차
2020-04-09 17:33,경상남도,합천군,0,0,0,110,0,110,임야,산불,사유림
2020-04-09 17:38,서울특별시,강남구,0,0,0,56,0,56,기타,야외,쓰레기
2020-04-09 17:41,충청북도,청주시서원구,0,0,0,1242,226,1016,기타,야외,기타야외
2020-04-09 17:41,서울특별시,양천구,0,0,0,62,0,62,기타,야외,기타야외
2020-04-09 17:43,전라북도,군산시,0,0,0,985,852,133,주거,공동주택,아파트
2020-04-09 17:43,서울특별시,영등포구,0,0,0,13629,1856,11773,"판매,업무시설",일반업무,오피스텔
2020-04-09 17:46,경상남도,거제시,0,0,0,973,114,859,기타,야외,기타야외
2020-04-09 17:55,경상북도,문경시,0,0,0,10010,0,10010,"자동차,철도차량",자동차,승용자동차
2020-04-09 17:56,충청북도,충주시,0,0,0,173,173,0,주거,단독주택,단독주택
2020-04-09 18:17,인천광역시,서구,0,0,0,6896,2125,4771,산업시설,동식물시설,농예용 온실
2020-04-09 18:19,경상북도,김천시,0,0,0,0,,,기타,야외,쓰레기
2020-04-09 18:23,대전광역시,중구,0,0,0,3052,2775,277,"판매,업무시설",숙박시설,모텔
2020-04-09 18:41,경기도,여주시,0,0,0,53,0,53,기타,야외,기타야외
2020-04-09 18:48,경상남도,창녕군,0,0,0,5565,837,4728,"자동차,철도차량",자동차,화물자동차
2020-04-09 18:48,강원도,영월군,0,0,0,0,,,기타,야외,쓰레기
2020-04-09 18:49,전라남도,영암군,0,0,0,547,0,547,주거,단독주택,단독주택
2020-04-09 18:55,경상북도,상주시,0,0,0,0,,,기타,도로,기타도로
2020-04-09 19:08,강원도,인제군,0,0,0,0,,,기타,야외,기타야외
2020-04-09 19:18,전라남도,함평군,0,0,0,5000,0,5000,임야,산불,사유림
2020-04-09 19:30,인천광역시,중구,0,0,0,41811,0,41811,"자동차,철도차량",자동차,승용자동차
2020-04-09 19:32,충청남도,서산시,0,0,0,0,,,기타,야외,공터
2020-04-09 19:35,충청북도,음성군,0,0,0,0,,,기타,야외,쓰레기
2020-04-09 19:58,전라남도,고흥군,1,0,1,19057,9750,9307,산업시설,동식물시설,농예용 온실
2020-04-09 20:02,부산광역시,북구,0,0,0,448,0,448,"자동차,철도차량",자동차,승용자동차
2020-04-09 20:26,부산광역시,금정구,0,0,0,88,0,88,주거,공동주택,아파트
2020-04-09 20:28,부산광역시,남구,0,0,0,0,,,기타,야외,쓰레기
2020-04-09 20:32,전라남도,영암군,0,0,0,6342,2692,3650,산업시설,동식물시설,우사
2020-04-09 20:38,경기도,수원시권선구,0,0,0,1385,324,1061,주거,공동주택,기타 공동주택
2020-04-09 20:43,부산광역시,중구,0,0,0,0,,,기타,야외,쓰레기
2020-04-09 20:50,서울특별시,강동구,0,0,0,841,566,275,주거,공동주택,다세대주택
2020-04-09 21:12,부산광역시,강서구,0,0,0,1846,1846,0,산업시설,공장시설,금속기계 및 기구공업
2020-04-09 21:14,세종특별자치시,세종,0,0,0,4888,1764,3124,생활서비스,음식점,"커피숍,다방,카페(휴게)"
2020-04-09 21:25,경기도,고양시일산동구,0,0,0,5676,2033,3643,"판매,업무시설",판매시설,기타 판매시설
2020-04-09 21:26,전라남도,여수시,0,0,0,264,264,0,집합시설,전시장,박람회장
2020-04-09 21:27,충청북도,청주시청원구,0,0,0,225,86,139,"판매,업무시설",판매시설,기타 판매시설
2020-04-09 21:27,경기도,파주시,0,0,0,88,0,88,기타,야외,쓰레기
2020-04-09 21:36,전라북도,전주시완산구,0,0,0,60,45,15,주거,공동주택,아파트
2020-04-09 21:57,부산광역시,강서구,0,0,0,0,,,기타,도로,기타도로
2020-04-09 22:39,경기도,화성시,0,0,0,4688,0,4688,기타,야외,쓰레기
2020-04-09 22:44,경상남도,함안군,0,0,0,302,0,302,주거,단독주택,단독주택
2020-04-09 22:52,대구광역시,수성구,0,0,0,9166,5129,4037,"판매,업무시설",일반업무,일반회사
2020-04-09 23:07,서울특별시,강동구,0,0,0,3135,0,3135,기타,도로,기타도로
2020-04-10 00:12,경상남도,창원시 마산회원구,0,0,0,9,9,0,기타,야외,쓰레기
2020-04-10 00:19,경기도,안성시,0,0,0,4812,4676,136,산업시설,공장시설,제재 및 목공업
2020-04-10 00:34,경기도,구리시,0,0,0,23,0,23,기타,야외,쓰레기
2020-04-10 01:07,부산광역시,동구,0,0,0,0,,,기타,야외,공터
2020-04-10 01:08,서울특별시,용산구,0,0,0,9,0,9,주거,공동주택,다세대주택
2020-04-10 01:17,경기도,고양시일산동구,0,0,0,642,495,147,주거,단독주택,다가구주택
2020-04-10 01:36,울산광역시,울주군,0,0,0,1793,1478,315,산업시설,공장시설,그 밖의 공업
2020-04-10 02:02,경기도,용인시수지구,0,0,0,3451,3339,112,주거,단독주택,단독주택
2020-04-10 02:47,경상북도,안동시,1,0,1,653,618,35,주거,단독주택,다가구주택
2020-04-10 03:36,경기도,양주시,0,0,0,1728,1728,0,산업시설,공장시설,그 밖의 공업
2020-04-10 04:40,강원도,영월군,0,0,0,0,,,임야,산불,사유림
2020-04-10 04:47,충청남도,논산시,0,0,0,1644,341,1303,산업시설,동식물시설,기타 동식물시설
2020-04-10 05:47,경기도,부천시,0,0,0,688,325,363,주거,공동주택,다세대주택
2020-04-10 06:28,경기도,수원시권선구,0,0,0,2193,1038,1155,주거,단독주택,단독주택
2020-04-10 06:42,경상남도,고성군,0,0,0,0,,,기타,야외,쓰레기
2020-04-10 06:48,경상남도,창원시 마산합포구,0,0,0,137,132,5,기타,야외,야적장
2020-04-10 06:59,광주광역시,광산구,0,0,0,8784,4516,4268,산업시설,공장시설,금속기계 및 기구공업
2020-04-10 07:17,전라북도,진안군,0,0,0,3300,0,3300,"자동차,철도차량",건설기계,굴삭기
2020-04-10 07:28,경상남도,밀양시,0,0,0,3888,1980,1908,주거,단독주택,단독주택
2020-04-10 07:43,서울특별시,동대문구,0,0,0,44,0,44,주거,공동주택,다세대주택
2020-04-10 08:11,대전광역시,대덕구,0,0,0,3738,1711,2027,산업시설,공장시설,금속기계 및 기구공업
2020-04-10 08:13,광주광역시,서구,0,0,0,127,64,63,생활서비스,위락시설,단란주점
2020-04-10 08:29,부산광역시,강서구,1,0,1,7313,1332,5981,산업시설,공장시설,그 밖의 공업
2020-04-10 08:30,대구광역시,동구,0,0,0,0,,,기타,야외,쓰레기
2020-04-10 08:38,울산광역시,북구,0,0,0,868,799,69,주거,단독주택,단독주택
2020-04-10 08:38,전라남도,나주시,0,0,0,779,724,55,산업시설,창고시설,"창고, 물품저장소"
2020-04-10 08:56,인천광역시,부평구,0,0,0,50,0,50,주거,단독주택,다가구주택
2020-04-10 09:00,전라남도,화순군,0,0,0,48,0,48,임야,들불,들판
2020-04-10 09:08,대구광역시,달성군,0,0,0,0,,,산업시설,위생시설,폐기물재활용시설
2020-04-10 09:09,광주광역시,광산구,0,0,0,1251,499,752,주거,기타주택,컨테이너(주거용)
2020-04-10 09:12,전라남도,무안군,0,0,0,68795,57142,11653,주거,단독주택,단독주택
2020-04-10 09:15,경기도,동두천시,0,0,0,277,0,277,임야,들불,기타 들불
2020-04-10 09:29,부산광역시,영도구,0,0,0,6936,2744,4192,주거,단독주택,단독주택
2020-04-10 09:40,경기도,수원시권선구,0,0,0,13665,5762,7903,산업시설,공장시설,금속기계 및 기구공업
2020-04-10 09:53,경기도,양주시,0,0,0,215,0,215,기타,야외,쓰레기
2020-04-10 10:05,충청남도,부여군,0,0,0,440,0,440,"자동차,철도차량",자동차,화물자동차
2020-04-10 10:13,경기도,포천시,0,0,0,6598,5410,1188,"판매,업무시설",판매시설,기타 판매시설
2020-04-10 10:35,경기도,여주시,0,0,0,418,0,418,기타,야외,야적장
2020-04-10 10:39,충청남도,천안시동남구,0,0,0,1423,222,1201,주거,공동주택,아파트
2020-04-10 10:41,충청북도,진천군,0,0,0,115,0,115,기타서비스,기타건축물,기타 건축물
2020-04-10 10:53,서울특별시,광진구,0,0,0,1,0,1,임야,산불,사유림
2020-04-10 11:12,전라북도,익산시,0,0,0,3993,0,3993,기타,야외,기타야외
2020-04-10 11:25,경상북도,영천시,0,0,0,330,0,330,임야,산불,사유림
2020-04-10 11:34,충청남도,예산군,0,0,0,240,130,110,기타서비스,기타건축물,공중화장실
2020-04-10 11:35,경기도,고양시덕양구,0,0,0,885,0,885,임야,산불,국유림
2020-04-10 11:43,경기도,구리시,1,0,1,418,317,101,주거,공동주택,연립주택
2020-04-10 11:47,강원도,원주시,0,0,0,710,0,710,임야,산불,사유림
