화재발생년월일,시도,시군구,인명피해소계,사망,부상,재산피해소계,부동산,동산,장소대분류,장소중분류,장소소분류
2021-02-21 16:28,강원도,철원군,0,0,0,3673,2080,1593,산업시설,창고시설,기타 창고
2021-02-21 16:37,강원도,홍천군,0,0,0,1,0,1,기타,야외,기타야외
2021-02-21 16:41,경상남도,남해군,0,0,0,220,0,220,임야,들불,논밭두렁
2021-02-21 16:41,충청북도,충주시,0,0,0,1,0,1,기타,야외,쓰레기
2021-02-21 16:44,경상북도,경주시,0,0,0,165,0,165,임야,들불,논밭두렁
2021-02-21 16:45,전라북도,익산시,0,0,0,18994,0,18994,임야,산불,사유림
2021-02-21 16:46,경상북도,김천시,0,0,0,44,26,18,산업시설,창고시설,기타 창고
2021-02-21 17:00,광주광역시,광산구,0,0,0,1035,309,726,주거,단독주택,다가구주택
2021-02-21 17:00,강원도,춘천시,1,1,0,43386,26565,16821,주거,단독주택,단독주택
2021-02-21 17:06,서울특별시,노원구,0,0,0,36,0,36,"판매,업무시설",판매시설,할인점(마트)
2021-02-21 17:06,전라남도,함평군,0,0,0,1650,0,1650,기타,야외,볏짚
2021-02-21 17:07,경기도,광명시,1,0,1,3211,1619,1592,주거,공동주택,아파트
2021-02-21 17:12,경상남도,거창군,1,0,1,2310,0,2310,임야,산불,사유림
2021-02-21 17:13,대전광역시,대덕구,0,0,0,880,0,880,"자동차,철도차량",자동차,오토바이
2021-02-21 17:23,대구광역시,달서구,0,0,0,85,85,0,기타,야외,쓰레기
2021-02-21 17:42,부산광역시,사하구,0,0,0,2358,818,1540,생활서비스,음식점,한식
2021-02-21 17:45,경상남도,함안군,0,0,0,0,,,임야,들불,기타 들불
2021-02-21 17:56,대구광역시,북구,0,0,0,41,19,22,주거,공동주택,아파트
2021-02-21 17:59,경상남도,양산시,0,0,0,998,601,397,생활서비스,일상서비스,일반상점
2021-02-21 18:04,경상북도,상주시,0,0,0,70,0,70,기타,야외,공터
2021-02-21 18:11,경상남도,의령군,0,0,0,1016,1016,0,주거,단독주택,기타 단독주택
2021-02-21 18:14,경기도,양평군,0,0,0,1159,1159,0,기타,야외,공터
2021-02-21 18:28,울산광역시,울주군,0,0,0,0,,,임야,들불,논밭두렁
2021-02-21 18:30,경기도,가평군,0,0,0,4290,0,4290,"자동차,철도차량",자동차,승용자동차
2021-02-21 18:51,경기도,고양시일산서구,0,0,0,60,0,60,주거,공동주택,아파트
2021-02-21 18:54,충청남도,보령시,0,0,0,766,766,0,주거,단독주택,단독주택
2021-02-21 19:02,경기도,시흥시,0,0,0,209,0,209,"자동차,철도차량",자동차,소형 승합차
2021-02-21 19:03,경상북도,김천시,0,0,0,14741,7447,7294,산업시설,창고시설,기타 창고
2021-02-21 19:14,강원도,강릉시,0,0,0,290,0,290,주거,단독주택,다가구주택
2021-02-21 19:14,충청남도,논산시,0,0,0,14401,0,14401,임야,산불,사유림
2021-02-21 19:19,충청남도,서산시,0,0,0,31789,23260,8529,주거,단독주택,단독주택
2021-02-21 19:21,세종특별자치시,세종,0,0,0,0,,,임야,들불,기타 들불
2021-02-21 19:22,강원도,원주시,0,0,0,0,,,임야,들불,들판
2021-02-21 19:32,경기도,고양시덕양구,0,0,0,605,484,121,기타서비스,기타건축물,기타 건축물
2021-02-21 19:41,경기도,남양주시,0,0,0,50,0,50,기타,야외,기타야외
2021-02-21 19:57,경상남도,합천군,0,0,0,15,0,15,기타,야외,기타야외
2021-02-21 20:07,경기도,양주시,0,0,0,851,154,697,기타서비스,기타건축물,기타 건축물
2021-02-21 20:21,경상북도,구미시,0,0,0,2222,0,2222,"자동차,철도차량",농업기계,트랙터
2021-02-21 20:28,인천광역시,부평구,1,0,1,779,90,689,생활서비스,음식점,한식
2021-02-21 20:45,대구광역시,북구,0,0,0,0,,,기타,야외,기타야외
2021-02-21 20:48,경상북도,영천시,0,0,0,27437,11143,16294,주거,단독주택,단독주택
2021-02-21 21:06,경상남도,창원시 성산구,0,0,0,51,39,12,주거,공동주택,아파트
2021-02-21 21:22,경상남도,고성군,0,0,0,22722,11079,11643,주거,단독주택,단독주택
2021-02-21 21:42,경기도,시흥시,0,0,0,405,0,405,기타,야외,야적장
2021-02-21 22:07,대구광역시,남구,0,0,0,182,160,22,생활서비스,음식점,한식
2021-02-21 22:10,전라북도,전주시완산구,0,0,0,412,213,199,주거,단독주택,단독주택
2021-02-21 22:20,서울특별시,강북구,0,0,0,1706,955,751,생활서비스,음식점,한식
2021-02-21 23:31,충청남도,예산군,0,0,0,2337,885,1452,생활서비스,위락시설,기타 위락시설
2021-02-21 23:42,부산광역시,영도구,0,0,0,1506,696,810,생활서비스,일상서비스,기타 일상서비스
2021-02-22 00:23,부산광역시,부산진구,0,0,0,105,41,64,생활서비스,음식점,한식
2021-02-22 00:50,경기도,화성시,2,1,1,71705,40905,30800,주거,단독주택,단독주택
2021-02-22 01:40,부산광역시,서구,0,0,0,149,149,0,교육시설,학교,대학교
2021-02-22 01:44,경상북도,예천군,0,0,0,2153,1603,550,산업시설,동식물시설,우사
2021-02-22 02:56,경기도,안성시,0,0,0,345,0,345,산업시설,공장시설,"전기, 전자공업"
2021-02-22 03:13,전라남도,장성군,0,0,0,60653,58692,1961,주거,단독주택,단독주택
2021-02-22 03:39,충청북도,단양군,0,0,0,770,0,770,산업시설,공장시설,광업
2021-02-22 05:06,서울특별시,마포구,0,0,0,53989,5159,48830,"판매,업무시설",판매시설,할인점(마트)
2021-02-22 05:13,충청북도,단양군,0,0,0,29977,17274,12703,주거,단독주택,단독주택
2021-02-22 05:37,경상북도,경주시,0,0,0,9821,0,9821,산업시설,공장시설,금속기계 및 기구공업
2021-02-22 05:37,경상북도,경주시,0,0,0,616,616,0,주거,단독주택,단독주택
2021-02-22 06:28,인천광역시,계양구,0,0,0,1640,1126,514,주거,단독주택,단독주택
2021-02-22 06:30,서울특별시,강동구,0,0,0,875,0,875,"판매,업무시설",공공기관,기타 공공기관
2021-02-22 06:45,경상북도,경주시,1,0,1,406,357,49,주거,단독주택,다가구주택
2021-02-22 06:55,경기도,화성시,0,0,0,10660,5890,4770,산업시설,공장시설,식료품공업
2021-02-22 06:58,경기도,여주시,0,0,0,22,0,22,임야,들불,논밭두렁
2021-02-22 08:25,경상북도,포항시북구,0,0,0,0,,,기타,야외,쓰레기
2021-02-22 08:29,경기도,구리시,0,0,0,7527,3184,4343,주거,기타주택,비닐하우스
2021-02-22 08:37,경상북도,영주시,0,0,0,3353,1485,1868,주거,단독주택,단독주택
2021-02-22 08:58,전라북도,진안군,0,0,0,279,237,42,주거,단독주택,단독주택
2021-02-22 09:08,경기도,평택시,0,0,0,3740,0,3740,"자동차,철도차량",자동차,승용자동차
2021-02-22 09:20,부산광역시,서구,0,0,0,0,,,기타,야외,기타야외
2021-02-22 09:42,부산광역시,남구,0,0,0,440,0,440,집합시설,관람장,기타 관람장
2021-02-22 10:07,인천광역시,부평구,0,0,0,550,468,82,생활서비스,일상서비스,기타 일상서비스
2021-02-22 10:28,대구광역시,달성군,0,0,0,0,,,기타,야외,공터
2021-02-22 10:55,경기도,남양주시,0,0,0,330,0,330,"자동차,철도차량",자동차,승용자동차
2021-02-22 11:00,전라남도,여수시,0,0,0,80,0,80,생활서비스,음식점,횟집
2021-02-22 11:15,인천광역시,서구,0,0,0,458,223,235,생활서비스,음식점,"치킨,족발"
2021-02-22 11:17,경기도,광명시,0,0,0,204,0,204,"자동차,철도차량",자동차,특수자동차
2021-02-22 11:36,경상남도,함양군,0,0,0,770,0,770,임야,들불,기타 들불
2021-02-22 11:42,광주광역시,북구,1,0,1,36514,269,36245,"자동차,철도차량",자동차,승용자동차
2021-02-22 12:02,경기도,고양시일산동구,0,0,0,38874,23474,15400,"자동차,철도차량",자동차,화물자동차
2021-02-22 12:02,전라북도,익산시,0,0,0,176052,49076,126976,산업시설,창고시설,"창고, 물품저장소"
2021-02-22 12:06,전라북도,순창군,0,0,0,4332,0,4332,기타,야외,기타야외
2021-02-22 12:07,경상남도,의령군,0,0,0,137,0,137,임야,들불,기타 들불
2021-02-22 12:15,인천광역시,중구,0,0,0,1067,513,554,산업시설,창고시설,"창고, 물품저장소"
2021-02-22 12:21,경기도,양평군,0,0,0,145,0,145,주거,단독주택,단독주택
2021-02-22 12:23,전라남도,함평군,0,0,0,45,0,45,임야,들불,기타 들불
2021-02-22 12:42,경기도,성남시분당구,0,0,0,44562,15214,29348,운수자동차시설,자동차시설,"자동차검사장, 매매장, 부속상, 정비공장"
2021-02-22 12:49,경상북도,성주군,0,0,0,235,191,44,기타서비스,기타건축물,기타 건축물
2021-02-22 13:31,강원도,인제군,0,0,0,0,,,기타,야외,쓰레기
2021-02-22 13:44,부산광역시,수영구,0,0,0,0,,,기타,야외,쓰레기
2021-02-22 13:46,경상남도,함안군,0,0,0,19496,0,19496,산업시설,공장시설,금속기계 및 기구공업
2021-02-22 13:51,경상남도,창원시 마산합포구,0,0,0,6600,0,6600,"자동차,철도차량",자동차,버스
2021-02-22 13:57,전라북도,정읍시,0,0,0,74,0,74,기타,야외,기타야외
2021-02-22 14:04,경상북도,상주시,0,0,0,6193,0,6193,임야,산불,사유림
2021-02-22 14:09,제주특별자치도,제주시,0,0,0,100,0,100,기타,야외,기타야외
2021-02-22 14:10,서울특별시,용산구,0,0,0,654,0,654,"판매,업무시설",일반업무,일반빌딩
2021-02-22 14:11,강원도,화천군,0,0,0,0,,,임야,산불,사유림
2021-02-22 14:29,강원도,인제군,0,0,0,2200,0,2200,"자동차,철도차량",자동차,승용자동차
2021-02-22 14:30,경상북도,김천시,0,0,0,787,0,787,임야,들불,숲
2021-02-22 14:32,경기도,하남시,0,0,0,165,0,165,"자동차,철도차량",자동차,화물자동차
2021-02-22 14:33,강원도,원주시,0,0,0,1156,1046,110,산업시설,창고시설,기타 창고
2021-02-22 14:38,경기도,양주시,0,0,0,330,0,330,기타,야외,야적장
2021-02-22 14:58,경기도,고양시덕양구,0,0,0,17630,580,17050,기타서비스,기타건축물,기타 건축물
2021-02-22 15:03,서울특별시,서초구,0,0,0,1688,1430,258,기타서비스,기타건축물,기타 건축물
2021-02-22 15:07,전라남도,나주시,0,0,0,12345,9674,2671,주거,단독주택,단독주택
2021-02-22 15:12,전라남도,나주시,0,0,0,1665,1665,0,산업시설,동식물시설,기타 동식물시설
2021-02-22 15:18,대구광역시,달서구,2,0,2,26969,14428,12541,주거,공동주택,아파트
2021-02-22 15:22,경상북도,영주시,0,0,0,858,544,314,집합시설,종교시설,기도원
2021-02-22 15:24,경상북도,고령군,0,0,0,0,,,기타,야외,공터
2021-02-22 15:25,경상북도,성주군,0,0,0,16500,0,16500,"자동차,철도차량",건설기계,굴삭기
2021-02-22 15:45,서울특별시,동대문구,0,0,0,685,685,0,"판매,업무시설",일반업무,일반빌딩
2021-02-22 15:46,충청북도,음성군,0,0,0,0,,,임야,들불,숲
2021-02-22 15:52,경기도,성남시수정구,0,0,0,207,204,3,기타,야외,쓰레기
2021-02-22 15:52,전라북도,고창군,0,0,0,469,215,254,기타,야외,기타야외
2021-02-22 16:03,전라북도,진안군,0,0,0,26538,633,25905,산업시설,동식물시설,돈사
2021-02-22 16:20,강원도,태백시,0,0,0,33,0,33,기타,야외,기타야외
2021-02-22 16:24,대구광역시,달성군,0,0,0,1512,554,958,산업시설,공장시설,그 밖의 공업
2021-02-22 17:17,서울특별시,강동구,0,0,0,179,0,179,"판매,업무시설",일반업무,오피스텔
2021-02-22 17:24,인천광역시,옹진군,0,0,0,950400,0,950400,산업시설,발전시설,풍력발전
2021-02-22 17:38,대구광역시,동구,0,0,0,0,,,임야,산불,사유림
2021-02-22 17:45,강원도,태백시,0,0,0,2676,2412,264,기타서비스,기타건축물,기타 건축물
2021-02-22 18:19,경상남도,의령군,0,0,0,6021,4653,1368,주거,단독주택,단독주택
2021-02-22 18:23,대구광역시,동구,0,0,0,22,22,0,"판매,업무시설",공공기관,국가 및 지방자치단체 청사
2021-02-22 18:26,경기도,군포시,0,0,0,1831,1611,220,산업시설,창고시설,"창고, 물품저장소"
2021-02-22 18:40,경상북도,영천시,0,0,0,226,198,28,주거,단독주택,단독주택
2021-02-22 18:47,경상북도,문경시,0,0,0,1100,0,1100,"자동차,철도차량",건설기계,굴삭기
2021-02-22 18:56,제주특별자치도,서귀포시,0,0,0,1249,1021,228,산업시설,동식물시설,농예용 온실
2021-02-22 18:59,경상북도,상주시,0,0,0,0,,,기타,야외,기타야외
2021-02-22 18:59,대구광역시,서구,0,0,0,0,,,기타,야외,쓰레기
2021-02-22 19:12,경기도,파주시,0,0,0,395,0,395,기타,야외,쓰레기
2021-02-22 19:17,경상북도,영덕군,0,0,0,1146,1056,90,기타서비스,기타건축물,기타 건축물
2021-02-22 19:21,부산광역시,기장군,0,0,0,550,0,550,임야,들불,숲
2021-02-22 19:23,충청북도,제천시,0,0,0,6877,1016,5861,기타서비스,기타건축물,기타 건축물
2021-02-22 19:31,충청남도,공주시,0,0,0,4101,2693,1408,주거,단독주택,단독주택
2021-02-22 19:35,경기도,성남시중원구,0,0,0,56,0,56,기타,야외,쓰레기
2021-02-22 19:42,세종특별자치시,세종,0,0,0,11816,11405,411,주거,단독주택,단독주택
2021-02-22 19:49,전라남도,완도군,0,0,0,737,537,200,생활서비스,일상서비스,기타 일상서비스
2021-02-22 19:55,경기도,수원시권선구,0,0,0,9905,3998,5907,산업시설,공장시설,그 밖의 공업
2021-02-22 20:15,경상남도,함양군,0,0,0,101,71,30,기타,야외,쓰레기
2021-02-22 20:26,광주광역시,서구,0,0,0,518,513,5,생활서비스,일상서비스,기타 일상서비스
2021-02-22 20:31,서울특별시,강서구,0,0,0,11,0,11,기타,야외,쓰레기
2021-02-22 20:58,서울특별시,송파구,0,0,0,11,0,11,기타,야외,쓰레기
2021-02-22 21:08,경기도,광주시,0,0,0,851,635,216,주거,공동주택,다세대주택
2021-02-22 21:16,경기도,연천군,0,0,0,2358,0,2358,"자동차,철도차량",자동차,"캠핑용 자동차,트레일러"
2021-02-22 21:18,강원도,인제군,0,0,0,44000,0,44000,"자동차,철도차량",군용차량,군용차량
2021-02-22 21:39,서울특별시,광진구,0,0,0,110,0,110,기타,야외,공터
2021-02-22 21:44,경상남도,거창군,0,0,0,9666,0,9666,"자동차,철도차량",자동차,화물자동차
2021-02-22 21:47,경기도,용인시기흥구,0,0,0,14826,14826,0,기타,야외,야적장
2021-02-22 22:06,서울특별시,중랑구,0,0,0,12,0,12,생활서비스,음식점,한식
2021-02-22 22:31,인천광역시,서구,0,0,0,588,0,588,"자동차,철도차량",자동차,화물자동차
2021-02-22 22:46,경기도,광명시,0,0,0,147,39,108,주거,공동주택,아파트
2021-02-22 23:11,서울특별시,강서구,0,0,0,92,0,92,기타,야외,기타야외
2021-02-22 23:34,충청북도,영동군,0,0,0,177,177,0,기타서비스,기타건축물,기타 건축물
2021-02-22 23:37,충청남도,천안시동남구,0,0,0,218,130,88,주거,공동주택,아파트
2021-02-22 23:39,경기도,성남시분당구,0,0,0,55,0,55,임야,산불,공유림
2021-02-23 00:12,광주광역시,남구,0,0,0,326,266,60,생활서비스,음식점,양식
2021-02-23 00:38,부산광역시,부산진구,0,0,0,30,0,30,기타,야외,쓰레기
2021-02-23 00:55,경기도,의정부시,0,0,0,30325,12128,18197,운수자동차시설,자동차시설,"자동차검사장, 매매장, 부속상, 정비공장"
2021-02-23 01:23,경상북도,영주시,0,0,0,812,647,165,생활서비스,음식점,일반주점
2021-02-23 02:51,경기도,안성시,0,0,0,99858,90239,9619,산업시설,창고시설,"창고, 물품저장소"
2021-02-23 02:52,경기도,하남시,0,0,0,47329,22333,24996,생활서비스,음식점,기타 음식점
2021-02-23 03:07,충청북도,충주시,0,0,0,550,0,550,주거,기타주택,기타 주택
2021-02-23 03:27,경기도,성남시중원구,0,0,0,12153,0,12153,"자동차,철도차량",자동차,버스
2021-02-23 04:06,서울특별시,성동구,0,0,0,292,215,77,주거,공동주택,아파트
2021-02-23 04:07,경상북도,경주시,0,0,0,2628,1185,1443,생활서비스,음식점,한식
2021-02-23 05:00,경기도,시흥시,1,0,1,11050,6352,4698,산업시설,동식물시설,농예용 온실
2021-02-23 05:01,경기도,남양주시,0,0,0,37469,5343,32126,산업시설,공장시설,그 밖의 공업
2021-02-23 05:21,경기도,광명시,0,0,0,1253,1098,155,주거,공동주택,아파트
2021-02-23 05:29,경상남도,진주시,0,0,0,7350,4248,3102,산업시설,창고시설,기타 창고
2021-02-23 05:39,서울특별시,마포구,1,0,1,5347,3268,2079,"판매,업무시설",숙박시설,모텔
2021-02-23 05:58,경기도,남양주시,0,0,0,1320,0,1320,"자동차,철도차량",자동차,승용자동차
2021-02-23 06:00,경기도,평택시,0,0,0,14,0,14,기타,야외,기타야외
2021-02-23 06:24,충청북도,음성군,0,0,0,1980,0,1980,"자동차,철도차량",자동차,승용자동차
2021-02-23 06:29,세종특별자치시,세종,0,0,0,24855,3955,20900,"자동차,철도차량",자동차,특수자동차
2021-02-23 06:58,전라북도,부안군,0,0,0,0,,,기타,야외,쓰레기
2021-02-23 07:37,충청남도,공주시,0,0,0,1896,0,1896,"자동차,철도차량",자동차,승용자동차
2021-02-23 07:53,강원도,양구군,2,1,1,25663,8842,16821,주거,단독주택,단독주택
2021-02-23 08:00,충청북도,청주시 흥덕구,0,0,0,5940,0,5940,"자동차,철도차량",자동차,승용자동차
2021-02-23 08:02,전라남도,목포시,2,0,2,7650,5278,2372,주거,단독주택,단독주택
2021-02-23 08:15,경상남도,창원시 의창구,0,0,0,4400,0,4400,"자동차,철도차량",건설기계,덤프트럭
2021-02-23 08:39,서울특별시,송파구,0,0,0,23,0,23,기타,야외,기타야외
2021-02-23 08:49,인천광역시,미추홀구,0,0,0,343,250,93,"판매,업무시설",판매시설,전통시장
2021-02-23 08:51,충청남도,서천군,0,0,0,7672,0,7672,산업시설,공장시설,그 밖의 공업
2021-02-23 09:04,충청북도,청주시 청원구,0,0,0,13703,0,13703,"자동차,철도차량",자동차,화물자동차
2021-02-23 09:16,경기도,파주시,1,0,1,375,119,256,산업시설,공장시설,그 밖의 공업
2021-02-23 09:32,전라북도,익산시,0,0,0,148,0,148,기타,야외,쓰레기
2021-02-23 09:32,서울특별시,강남구,0,0,0,6306,5256,1050,주거,공동주택,주상복합아파트
2021-02-23 09:44,강원도,홍천군,0,0,0,113,67,46,산업시설,동식물시설,농예용 온실
2021-02-23 09:47,제주특별자치도,제주시,0,0,0,4130,3884,246,주거,공동주택,연립주택
2021-02-23 09:47,전라남도,고흥군,0,0,0,55,0,55,기타,야외,야적장
2021-02-23 10:01,부산광역시,강서구,0,0,0,0,,,기타,야외,쓰레기
2021-02-23 10:05,전라남도,고흥군,0,0,0,55,0,55,기타,야외,기타야외
2021-02-23 10:09,경상북도,경주시,0,0,0,729,234,495,산업시설,창고시설,"창고, 물품저장소"
2021-02-23 10:20,충청북도,청주시 청원구,0,0,0,48,0,48,기타,야외,쓰레기
2021-02-23 10:21,전라남도,광양시,1,0,1,2677,271,2406,산업시설,동식물시설,우사
2021-02-23 10:46,충청북도,청주시 흥덕구,0,0,0,5093,5093,0,기타,야외,기타야외
2021-02-23 10:47,충청남도,금산군,0,0,0,0,,,임야,들불,논밭두렁
2021-02-23 11:03,충청남도,태안군,0,0,0,3688,2401,1287,주거,단독주택,단독주택
2021-02-23 11:25,울산광역시,울주군,1,0,1,43657,38815,4842,주거,공동주택,다세대주택
2021-02-23 11:26,경상남도,의령군,1,1,0,1262,953,309,주거,단독주택,단독주택
2021-02-23 11:26,경기도,여주시,0,0,0,50,50,0,주거,공동주택,다세대주택
2021-02-23 11:33,전라북도,진안군,0,0,0,907,0,907,"자동차,철도차량",자동차,승용자동차
2021-02-23 11:33,제주특별자치도,서귀포시,0,0,0,17265,0,17265,산업시설,발전시설,태양열발전
2021-02-23 11:56,전라북도,김제시,0,0,0,550,0,550,"자동차,철도차량",자동차,버스
2021-02-23 12:00,전라북도,군산시,0,0,0,264,176,88,기타서비스,기타건축물,기타 건축물
2021-02-23 12:08,서울특별시,성북구,0,0,0,30,0,30,생활서비스,음식점,한식
2021-02-23 12:10,광주광역시,서구,0,0,0,57,57,0,기타,야외,쓰레기
2021-02-23 12:11,제주특별자치도,서귀포시,0,0,0,3850,0,3850,"자동차,철도차량",자동차,승용자동차
2021-02-23 12:20,대구광역시,북구,0,0,0,298,0,298,기타,야외,기타야외
2021-02-23 12:21,서울특별시,용산구,0,0,0,246,0,246,"판매,업무시설",일반업무,일반빌딩
2021-02-23 12:25,충청북도,제천시,0,0,0,6592,1722,4870,산업시설,창고시설,"창고, 물품저장소"
2021-02-23 12:25,충청남도,천안시동남구,0,0,0,3080,0,3080,"자동차,철도차량",자동차,화물자동차
2021-02-23 12:27,경상남도,함안군,0,0,0,0,,,임야,들불,논밭두렁
2021-02-23 12:28,전라북도,완주군,0,0,0,321,321,0,주거,기타주택,기타 주택
2021-02-23 12:29,경기도,오산시,0,0,0,1377,540,837,주거,공동주택,아파트
2021-02-23 12:40,충청북도,음성군,0,0,0,66,0,66,임야,들불,들판
2021-02-23 12:45,전라남도,광양시,0,0,0,0,,,임야,산불,사유림
2021-02-23 12:51,울산광역시,동구,0,0,0,6,0,6,기타,야외,쓰레기
2021-02-23 12:52,경기도,수원시장안구,0,0,0,168,140,28,"판매,업무시설",일반업무,금융기관(농협 등)
2021-02-23 12:58,서울특별시,강동구,0,0,0,1454,716,738,주거,공동주택,주상복합아파트
2021-02-23 13:13,경상북도,김천시,0,0,0,42,0,42,기타,도로,기타도로
2021-02-23 13:19,서울특별시,종로구,0,0,0,5,0,5,"판매,업무시설",판매시설,기타 판매시설
2021-02-23 13:19,경기도,파주시,0,0,0,770,0,770,기타,야외,공터
2021-02-23 13:20,충청북도,진천군,0,0,0,193036,42259,150777,산업시설,공장시설,화학공업
2021-02-23 13:23,울산광역시,울주군,0,0,0,1421,1421,0,기타,야외,기타야외
2021-02-23 13:23,서울특별시,송파구,0,0,0,56,0,56,"판매,업무시설",일반업무,일반회사
2021-02-23 13:24,충청남도,천안시동남구,0,0,0,1430,1320,110,주거,단독주택,단독주택
2021-02-23 13:26,경기도,광주시,0,0,0,462,0,462,임야,들불,논밭두렁
2021-02-23 13:29,인천광역시,서구,0,0,0,177,177,0,"판매,업무시설",판매시설,할인점(마트)
2021-02-23 13:33,경기도,부천시,0,0,0,1414,655,759,"의료,복지시설",건강시설,"마사지(안마, 지압 등)"
2021-02-23 14:00,전라남도,구례군,0,0,0,910,0,910,임야,산불,사유림
2021-02-23 14:06,울산광역시,남구,0,0,0,330,0,330,임야,산불,공유림
2021-02-23 14:10,부산광역시,기장군,0,0,0,506,0,506,임야,들불,논밭두렁
2021-02-23 14:11,경기도,파주시,0,0,0,589,499,90,주거,단독주택,다가구주택
2021-02-23 14:19,경기도,의정부시,0,0,0,55,0,55,임야,산불,사유림
2021-02-23 14:25,경기도,이천시,0,0,0,29,0,29,임야,들불,숲
2021-02-23 14:43,부산광역시,사상구,0,0,0,200,159,41,주거,공동주택,기타 공동주택
2021-02-23 14:52,강원도,삼척시,0,0,0,2070,970,1100,주거,단독주택,단독주택
2021-02-23 15:00,경상북도,영천시,0,0,0,0,,,기타,야외,기타야외
2021-02-23 15:02,전라북도,장수군,0,0,0,96,0,96,기타,야외,기타야외
2021-02-23 15:14,서울특별시,마포구,0,0,0,9,0,9,기타,도로,전봇대
2021-02-23 15:23,서울특별시,강남구,0,0,0,8,8,0,"판매,업무시설",일반업무,일반회사
2021-02-23 15:27,전라남도,담양군,0,0,0,806,806,0,산업시설,공장시설,식료품공업
2021-02-23 15:32,부산광역시,사상구,0,0,0,0,,,주거,공동주택,아파트
2021-02-23 15:33,서울특별시,영등포구,2,0,2,3392,2361,1031,"판매,업무시설",일반업무,오피스텔
2021-02-23 15:36,인천광역시,서구,0,0,0,442,228,214,산업시설,창고시설,"창고, 물품저장소"
2021-02-23 15:37,전라북도,남원시,0,0,0,254,158,96,주거,단독주택,단독주택
2021-02-23 15:39,부산광역시,금정구,0,0,0,0,,,주거,공동주택,다세대주택
2021-02-23 15:40,경기도,성남시분당구,0,0,0,127,0,127,생활서비스,오락시설,노래연습장
2021-02-23 15:43,서울특별시,동대문구,0,0,0,474,371,103,"판매,업무시설",일반업무,일반빌딩
2021-02-23 15:47,인천광역시,연수구,0,0,0,627,541,86,주거,공동주택,아파트
2021-02-23 15:50,인천광역시,중구,0,0,0,1467,0,1467,산업시설,작업장,"고철처리소, 고물상"
2021-02-23 16:02,전라남도,곡성군,0,0,0,55,0,55,임야,산불,사유림
2021-02-23 16:23,경기도,포천시,0,0,0,110,0,110,임야,산불,사유림
2021-02-23 16:23,대구광역시,동구,0,0,0,0,,,기타,야외,기타야외
2021-02-23 16:26,경기도,파주시,0,0,0,29997,12251,17746,주거,단독주택,다가구주택
2021-02-23 16:41,경기도,남양주시,0,0,0,101,0,101,기타,야외,쓰레기
2021-02-23 17:03,전라남도,순천시,0,0,0,545,0,545,임야,들불,들판
2021-02-23 17:06,경기도,의왕시,0,0,0,8011,6002,2009,"판매,업무시설",일반업무,일반회사
2021-02-23 17:07,서울특별시,강동구,0,0,0,88,0,88,생활서비스,음식점,"치킨,족발"
2021-02-23 17:09,세종특별자치시,세종,0,0,0,114,52,62,기타서비스,기타건축물,기타 건축물
2021-02-23 17:26,인천광역시,동구,0,0,0,1134,691,443,기타서비스,기타건축물,기타 건축물
2021-02-23 17:28,강원도,원주시,0,0,0,283,200,83,기타,야외,기타야외
2021-02-23 17:32,경기도,평택시,0,0,0,94,0,94,기타,야외,기타야외
2021-02-23 17:36,경기도,시흥시,0,0,0,283,198,85,기타,야외,기타야외
2021-02-23 17:38,경기도,양주시,0,0,0,2902,2902,0,기타서비스,기타건축물,기타 건축물
2021-02-23 17:42,경기도,남양주시,0,0,0,29078,21538,7540,기타서비스,기타건축물,기타 건축물
2021-02-23 17:44,대구광역시,달성군,0,0,0,1877,1877,0,산업시설,공장시설,그 밖의 공업
2021-02-23 17:54,제주특별자치도,제주시,0,0,0,8250,0,8250,"자동차,철도차량",자동차,승용자동차
2021-02-23 18:01,충청남도,논산시,0,0,0,1183,0,1183,기타,야외,기타야외
2021-02-23 18:25,경기도,하남시,0,0,0,55,0,55,기타,야외,쓰레기
2021-02-23 18:27,부산광역시,강서구,0,0,0,0,,,기타,야외,기타야외
2021-02-23 18:40,경상북도,구미시,0,0,0,0,,,기타,야외,쓰레기
2021-02-23 18:57,충청북도,충주시,0,0,0,9209,8408,801,운수자동차시설,자동차시설,기타 자동차시설
2021-02-23 18:59,서울특별시,종로구,0,0,0,0,,,기타,야외,쓰레기
2021-02-23 19:04,경상북도,영천시,0,0,0,1100,0,1100,기타,야외,기타야외
2021-02-23 19:09,경상북도,경주시,0,0,0,665,492,173,주거,단독주택,기타 단독주택
2021-02-23 19:14,경기도,남양주시,2,0,2,1090134,194151,895983,운수자동차시설,자동차시설,"세차장, 폐차장"
2021-02-23 19:17,전라남도,순천시,0,0,0,1966,0,1966,생활서비스,일상서비스,일반상점
2021-02-23 19:24,경기도,광주시,0,0,0,443512,222891,220621,산업시설,공장시설,그 밖의 공업
2021-02-23 19:31,경기도,김포시,0,0,0,782381,367305,415076,"판매,업무시설",일반업무,금융기관(농협 등)
2021-02-23 20:11,대전광역시,중구,0,0,0,382,170,212,"자동차,철도차량",자동차,오토바이
2021-02-23 20:12,경기도,시흥시,0,0,0,64768,23740,41028,산업시설,공장시설,금속기계 및 기구공업
2021-02-23 20:19,충청남도,보령시,0,0,0,0,,,임야,들불,기타 들불
2021-02-23 20:32,전라남도,여수시,0,0,0,2488,2356,132,주거,단독주택,단독주택
2021-02-23 20:44,경상남도,고성군,0,0,0,0,,,기타,야외,기타야외
