화재발생년월일,시도,시군구,인명피해소계,사망,부상,재산피해소계,부동산,동산,장소대분류,장소중분류,장소소분류
2019-01-25 14:20,경상남도,양산시,0,0,0,0,,,생활서비스,일상서비스,기타 일상서비스
2019-01-25 14:20,경기도,부천시,0,0,0,958,0,958,기타,야외,기타야외
2019-01-25 14:21,경기도,이천시,0,0,0,193934,150924,43010,산업시설,작업장,기타 작업장
2019-01-25 14:28,경기도,김포시,0,0,0,61,0,61,기타,야외,쓰레기
2019-01-25 14:28,강원도,원주시,0,0,0,6106,4332,1774,"의료,복지시설",노유자시설,장애인재활시설
2019-01-25 14:30,부산광역시,금정구,0,0,0,4387,3440,947,주거,공동주택,아파트
2019-01-25 14:35,경기도,가평군,0,0,0,407,407,0,주거,단독주택,단독주택
2019-01-25 14:38,경기도,양평군,0,0,0,201,201,0,주거,단독주택,단독주택
2019-01-25 14:38,서울특별시,구로구,0,0,0,36,0,36,기타,야외,기타야외
2019-01-25 14:44,경기도,양주시,0,0,0,435,435,0,기타,야외,기타야외
2019-01-25 14:53,충청남도,아산시,0,0,0,2970,0,2970,"자동차,철도차량",자동차,화물자동차
2019-01-25 15:04,강원도,인제군,0,0,0,12048,10692,1356,주거,단독주택,단독주택
2019-01-25 15:10,강원도,원주시,2,0,2,0,,,임야,산불,사유림
2019-01-25 15:16,경기도,안성시,0,0,0,3787,3696,91,기타서비스,기타건축물,기타 건축물
2019-01-25 15:25,충청북도,청주시흥덕구,0,0,0,743,743,0,주거,단독주택,단독주택
2019-01-25 15:28,충청북도,충주시,0,0,0,2503,2143,360,교육시설,학교,기타 학교
2019-01-25 15:29,충청남도,공주시,0,0,0,0,,,임야,산불,사유림
2019-01-25 15:44,전라북도,익산시,0,0,0,4406,3977,429,산업시설,동식물시설,돈사
2019-01-25 15:51,경상남도,창원시 마산합포구,0,0,0,4400,0,4400,임야,산불,국유림
2019-01-25 15:51,경상남도,밀양시,0,0,0,220,0,220,임야,산불,사유림
2019-01-25 15:54,충청남도,당진시,0,0,0,177,177,0,산업시설,창고시설,"창고, 물품저장소"
2019-01-25 15:55,제주특별자치도,서귀포시,0,0,0,517,0,517,임야,들불,과수원
2019-01-25 16:05,전라남도,나주시,0,0,0,0,,,임야,들불,목초지
2019-01-25 16:10,경기도,파주시,0,0,0,234,0,234,기타,야외,기타야외
2019-01-25 16:10,전라북도,전주시완산구,0,0,0,34,0,34,생활서비스,음식점,"치킨,족발"
2019-01-25 16:13,대구광역시,서구,0,0,0,967,850,117,생활서비스,음식점,한식
2019-01-25 16:16,충청북도,제천시,0,0,0,12149,9640,2509,기타서비스,기타건축물,기타 건축물
2019-01-25 16:17,경기도,안성시,0,0,0,850,847,3,기타서비스,기타건축물,기타 건축물
2019-01-25 16:22,경기도,양평군,0,0,0,577,79,498,기타,야외,공터
2019-01-25 16:23,경기도,남양주시,0,0,0,1201,970,231,산업시설,창고시설,기타 창고
2019-01-25 16:29,서울특별시,강서구,0,0,0,300,174,126,주거,공동주택,아파트
2019-01-25 16:38,경상남도,거제시,0,0,0,110,0,110,기타,야외,야적장
2019-01-25 16:39,경기도,가평군,0,0,0,0,,,기타서비스,기타건축물,기타 건축물
2019-01-25 16:41,대구광역시,달서구,0,0,0,608,0,608,주거,공동주택,아파트
2019-01-25 16:54,강원도,횡성군,0,0,0,597,0,597,기타,야외,기타야외
2019-01-25 17:02,경기도,포천시,0,0,0,440,0,440,임야,들불,기타 들불
2019-01-25 17:05,서울특별시,중구,0,0,0,11,0,11,기타,도로,기타도로
2019-01-25 17:23,전라남도,영광군,0,0,0,361,361,0,기타,야외,쓰레기
2019-01-25 17:24,서울특별시,중구,0,0,0,16,0,16,주거,공동주택,아파트
2019-01-25 17:28,경기도,김포시,0,0,0,176,0,176,기타,야외,쓰레기
2019-01-25 17:30,서울특별시,강남구,0,0,0,27291,7321,19970,"의료,복지시설",건강시설,"마사지(안마, 지압 등)"
2019-01-25 17:46,전라북도,익산시,0,0,0,3572,2516,1056,주거,단독주택,단독주택
2019-01-25 17:51,서울특별시,서초구,1,0,1,22325,11278,11047,주거,공동주택,연립주택
2019-01-25 17:52,울산광역시,남구,1,0,1,502,433,69,산업시설,공장시설,그 밖의 공업
2019-01-25 17:57,서울특별시,마포구,0,0,0,49,0,49,기타,야외,쓰레기
2019-01-25 18:16,서울특별시,성북구,0,0,0,212,0,212,주거,단독주택,단독주택
2019-01-25 18:24,전라북도,익산시,0,0,0,132,0,132,생활서비스,일상서비스,기타 일상서비스
2019-01-25 18:33,경기도,파주시,0,0,0,3608,108,3500,산업시설,공장시설,"전기, 전자공업"
2019-01-25 18:50,경기도,평택시,1,0,1,41283,25605,15678,산업시설,공장시설,그 밖의 공업
2019-01-25 18:51,전라남도,고흥군,0,0,0,5,0,5,임야,들불,숲
2019-01-25 18:56,전라남도,해남군,0,0,0,31574,1874,29700,산업시설,동식물시설,우사
2019-01-25 19:18,부산광역시,부산진구,0,0,0,0,,,기타,도로,기타도로
2019-01-25 19:24,인천광역시,서구,0,0,0,33,0,33,임야,산불,사유림
2019-01-25 19:33,경기도,안양시동안구,0,0,0,24,0,24,기타,야외,기타야외
2019-01-25 19:42,전라북도,순창군,0,0,0,292,157,135,산업시설,창고시설,"창고, 물품저장소"
2019-01-25 19:46,강원도,춘천시,0,0,0,35728,13728,22000,산업시설,동식물시설,버섯재배사
2019-01-25 19:47,경기도,고양시일산동구,0,0,0,97730,11196,86534,산업시설,공장시설,인쇄업
2019-01-25 19:51,대구광역시,달성군,0,0,0,148,0,148,임야,들불,논밭두렁
2019-01-25 20:02,울산광역시,북구,0,0,0,88,0,88,기타,야외,기타야외
2019-01-25 20:05,전라북도,군산시,0,0,0,330,0,330,기타,야외,쓰레기
2019-01-25 20:19,대구광역시,달성군,0,0,0,0,,,기타,야외,공터
2019-01-25 20:21,경기도,부천시,0,0,0,2750,0,2750,"자동차,철도차량",자동차,승용자동차
2019-01-25 20:23,전라북도,고창군,0,0,0,2344,2074,270,기타서비스,기타건축물,기타 건축물
2019-01-25 20:30,충청남도,논산시,0,0,0,1313,656,657,산업시설,작업장,기타 작업장
2019-01-25 20:49,대전광역시,서구,0,0,0,1372,745,627,주거,단독주택,다가구주택
2019-01-25 20:59,서울특별시,송파구,0,0,0,6,0,6,기타,야외,기타야외
2019-01-25 21:08,울산광역시,남구,0,0,0,55,0,55,기타,야외,기타야외
2019-01-25 21:18,서울특별시,동작구,0,0,0,6029,1202,4827,주거,단독주택,단독주택
2019-01-25 21:19,서울특별시,강서구,0,0,0,446,273,173,"판매,업무시설",일반업무,오피스텔
2019-01-25 21:20,경기도,군포시,0,0,0,126,0,126,주거,공동주택,기타 공동주택
2019-01-25 21:27,경상남도,양산시,0,0,0,103,99,4,생활서비스,일상서비스,일반상점
2019-01-25 21:48,서울특별시,영등포구,0,0,0,23,0,23,주거,공동주택,아파트
2019-01-25 22:10,경기도,안양시만안구,0,0,0,719,680,39,주거,단독주택,다가구주택
2019-01-25 22:22,충청남도,천안시동남구,0,0,0,3395,2488,907,"판매,업무시설",일반업무,기타 일반업무시설
2019-01-25 22:24,경기도,하남시,0,0,0,122,121,1,기타서비스,기타건축물,기타 건축물
2019-01-25 22:35,경상남도,김해시,0,0,0,4714,313,4401,산업시설,공장시설,펄프 및 제지공업
2019-01-25 22:37,서울특별시,강동구,0,0,0,3850,0,3850,"자동차,철도차량",자동차,"캠핑용 자동차,트레일러"
2019-01-25 22:54,경상남도,함양군,0,0,0,50932,41152,9780,주거,단독주택,단독주택
2019-01-25 23:12,경기도,안산시단원구,0,0,0,166,78,88,주거,공동주택,아파트
2019-01-25 23:17,전라북도,김제시,0,0,0,42016,30697,11319,주거,단독주택,단독주택
2019-01-25 23:20,전라남도,순천시,0,0,0,42253,19153,23100,생활서비스,일상서비스,철물점
2019-01-25 23:24,부산광역시,사상구,0,0,0,547,52,495,산업시설,공장시설,제재 및 목공업
2019-01-25 23:24,서울특별시,강서구,0,0,0,469,355,114,생활서비스,음식점,"치킨,족발"
2019-01-25 23:26,서울특별시,관악구,0,0,0,0,,,기타,야외,쓰레기
2019-01-25 23:41,경상북도,안동시,0,0,0,1270,1100,170,생활서비스,음식점,한식
2019-01-26 00:02,경기도,이천시,0,0,0,23813,5170,18643,주거,단독주택,단독주택
2019-01-26 00:05,전라남도,담양군,0,0,0,253,47,206,기타,야외,기타야외
2019-01-26 00:09,경기도,부천시,0,0,0,518,408,110,생활서비스,오락시설,게임제공업
2019-01-26 00:30,경기도,시흥시,0,0,0,3465,0,3465,"자동차,철도차량",자동차,승용자동차
2019-01-26 00:30,경기도,안성시,0,0,0,503,0,503,주거,공동주택,아파트
2019-01-26 00:33,충청북도,청주시상당구,0,0,0,1146,1146,0,주거,단독주택,단독주택
2019-01-26 01:04,경상남도,거제시,0,0,0,156,129,27,주거,공동주택,아파트
2019-01-26 01:34,경기도,동두천시,0,0,0,96,0,96,기타,야외,기타야외
2019-01-26 01:48,경기도,파주시,0,0,0,7243,423,6820,기타서비스,기타건축물,기타 건축물
2019-01-26 01:52,전라남도,순천시,0,0,0,455,0,455,기타,야외,기타야외
2019-01-26 02:04,부산광역시,남구,0,0,0,485,100,385,주거,공동주택,아파트
2019-01-26 02:21,부산광역시,금정구,0,0,0,0,,,집합시설,운동시설,탁구장
2019-01-26 02:44,충청남도,논산시,0,0,0,1117,506,611,산업시설,동식물시설,농예용 온실
2019-01-26 02:47,강원도,속초시,0,0,0,5372,1357,4015,산업시설,창고시설,"창고, 물품저장소"
2019-01-26 02:57,경상북도,칠곡군,0,0,0,11352,0,11352,임야,산불,사유림
2019-01-26 03:01,서울특별시,동작구,0,0,0,20,0,20,생활서비스,음식점,일반주점
2019-01-26 03:31,부산광역시,강서구,0,0,0,1672,572,1100,산업시설,창고시설,"창고, 물품저장소"
2019-01-26 03:35,서울특별시,서대문구,0,0,0,0,,,기타,야외,쓰레기
2019-01-26 03:39,서울특별시,관악구,0,0,0,98,94,4,생활서비스,음식점,한식
2019-01-26 04:06,경기도,김포시,0,0,0,1934792,1359626,575166,산업시설,공장시설,제재 및 목공업
2019-01-26 04:23,경상북도,영주시,0,0,0,501,237,264,기타서비스,기타건축물,기타 건축물
2019-01-26 04:33,서울특별시,강남구,0,0,0,0,,,기타,야외,쓰레기
2019-01-26 04:52,전라북도,익산시,0,0,0,4296,3344,952,주거,단독주택,단독주택
2019-01-26 05:25,서울특별시,도봉구,0,0,0,52,0,52,주거,공동주택,아파트
2019-01-26 05:30,경기도,부천시,0,0,0,330,0,330,"자동차,철도차량",자동차,승용자동차
2019-01-26 05:34,충청북도,제천시,0,0,0,1009,47,962,운수자동차시설,자동차시설,"세차장, 폐차장"
2019-01-26 05:35,전라남도,영암군,0,0,0,86,86,0,기타서비스,기타건축물,기타 건축물
2019-01-26 06:05,강원도,태백시,0,0,0,1100,0,1100,"자동차,철도차량",자동차,승용자동차
2019-01-26 06:07,경상남도,김해시,1,0,1,11934,4834,7100,주거,공동주택,연립주택
2019-01-26 06:30,서울특별시,도봉구,0,0,0,168,0,168,기타,야외,쓰레기
2019-01-26 06:36,경기도,안성시,0,0,0,30596,16450,14146,산업시설,공장시설,그 밖의 공업
2019-01-26 06:45,경상북도,봉화군,0,0,0,8303,3873,4430,"자동차,철도차량",자동차,화물자동차
2019-01-26 06:59,울산광역시,중구,0,0,0,114,0,114,기타,야외,기타야외
2019-01-26 08:00,강원도,철원군,0,0,0,55,55,0,기타서비스,기타건축물,기타 건축물
2019-01-26 08:16,강원도,횡성군,0,0,0,1320,0,1320,"자동차,철도차량",자동차,승용자동차
2019-01-26 08:31,서울특별시,영등포구,0,0,0,261,0,261,"판매,업무시설",숙박시설,여관
2019-01-26 08:40,경기도,안성시,0,0,0,11495,305,11190,산업시설,창고시설,"창고, 물품저장소"
2019-01-26 08:41,경기도,여주시,0,0,0,269,269,0,주거,단독주택,단독주택
2019-01-26 08:41,경상남도,창원시 의창구,0,0,0,640,570,70,산업시설,작업장,기타 작업장
2019-01-26 08:53,경기도,안산시상록구,0,0,0,53,24,29,생활서비스,음식점,한식
2019-01-26 08:56,경상남도,하동군,0,0,0,1584,1584,0,주거,단독주택,단독주택
2019-01-26 09:02,경상남도,김해시,0,0,0,267,0,267,"자동차,철도차량",자동차,승용자동차
2019-01-26 09:13,서울특별시,구로구,0,0,0,14,0,14,생활서비스,일상서비스,편의점
2019-01-26 09:27,강원도,홍천군,0,0,0,7530,6374,1156,주거,단독주택,단독주택
2019-01-26 09:51,강원도,원주시,0,0,0,29865,0,29865,"자동차,철도차량",자동차,화물자동차
2019-01-26 09:59,경상북도,영주시,0,0,0,9716,7366,2350,산업시설,공장시설,식료품공업
2019-01-26 10:04,제주특별자치도,제주시,0,0,0,262,262,0,산업시설,창고시설,"창고, 물품저장소"
2019-01-26 10:05,전라남도,목포시,0,0,0,97,97,0,"판매,업무시설",판매시설,상가빌딩
2019-01-26 10:11,충청남도,아산시,0,0,0,37713,35781,1932,주거,기타주택,기타 주택
2019-01-26 10:20,광주광역시,북구,0,0,0,194,194,0,생활서비스,일상서비스,기타 일상서비스
2019-01-26 10:25,전라북도,진안군,0,0,0,3750,2500,1250,주거,단독주택,단독주택
2019-01-26 10:26,제주특별자치도,서귀포시,0,0,0,99,0,99,임야,들불,과수원
2019-01-26 10:28,전라남도,해남군,0,0,0,1205,200,1005,기타서비스,기타건축물,기타 건축물
2019-01-26 10:33,충청북도,음성군,0,0,0,11456,9573,1883,주거,공동주택,아파트
2019-01-26 10:52,전라남도,강진군,0,0,0,965,965,0,산업시설,창고시설,"창고, 물품저장소"
2019-01-26 10:59,경기도,의왕시,0,0,0,825,528,297,생활서비스,일상서비스,부동산 중개업소
2019-01-26 11:03,경상남도,양산시,0,0,0,2112,0,2112,산업시설,공장시설,그 밖의 공업
2019-01-26 11:03,대전광역시,대덕구,0,0,0,632,154,478,집합시설,종교시설,교회
2019-01-26 11:09,서울특별시,노원구,0,0,0,305,205,100,기타,야외,쓰레기
2019-01-26 11:22,인천광역시,남동구,0,0,0,550,0,550,"판매,업무시설",일반업무,일반빌딩
2019-01-26 11:27,인천광역시,서구,0,0,0,319,118,201,주거,공동주택,아파트
2019-01-26 11:27,대구광역시,수성구,0,0,0,15083,11250,3833,주거,단독주택,단독주택
2019-01-26 11:27,경상북도,포항시남구,0,0,0,39441,38380,1061,교육시설,학교,초등학교
2019-01-26 11:28,경기도,광명시,0,0,0,5020,2521,2499,주거,단독주택,다가구주택
2019-01-26 11:36,충청북도,청주시흥덕구,0,0,0,9559,8792,767,기타,야외,기타야외
2019-01-26 11:36,서울특별시,은평구,0,0,0,13,0,13,"판매,업무시설",일반업무,오피스텔
2019-01-26 11:40,충청북도,제천시,0,0,0,1,0,1,임야,산불,사유림
2019-01-26 11:44,경기도,화성시,0,0,0,43428,0,43428,기타서비스,기타건축물,기타 건축물
2019-01-26 11:47,경기도,포천시,0,0,0,1776,1776,0,기타서비스,기타건축물,기타 건축물
2019-01-26 11:50,충청남도,부여군,0,0,0,2010,1537,473,주거,단독주택,단독주택
2019-01-26 11:50,경기도,하남시,0,0,0,136,0,136,주거,공동주택,아파트
2019-01-26 11:52,부산광역시,부산진구,0,0,0,51,29,22,생활서비스,일상서비스,이미용실
2019-01-26 12:00,대구광역시,수성구,0,0,0,2200,0,2200,"자동차,철도차량",자동차,승용자동차
2019-01-26 12:03,경기도,이천시,0,0,0,78,0,78,임야,산불,사유림
2019-01-26 12:18,충청남도,당진시,0,0,0,1120,930,190,기타,야외,기타야외
2019-01-26 12:18,전라북도,무주군,0,0,0,750,0,750,"자동차,철도차량",자동차,승용자동차
2019-01-26 12:20,경기도,김포시,0,0,0,10082,0,10082,기타,야외,기타야외
2019-01-26 12:20,부산광역시,수영구,0,0,0,0,,,생활서비스,음식점,일반주점
2019-01-26 12:35,전라남도,여수시,0,0,0,7700,0,7700,기타,야외,야적장
2019-01-26 12:45,경기도,여주시,0,0,0,122,122,0,기타,야외,쓰레기
2019-01-26 12:46,전라북도,고창군,0,0,0,110,0,110,임야,들불,기타 들불
2019-01-26 12:47,서울특별시,종로구,0,0,0,64,0,64,주거,단독주택,단독주택
2019-01-26 12:49,경상남도,김해시,0,0,0,748,0,748,기타,야외,기타야외
2019-01-26 12:50,경기도,이천시,0,0,0,825,0,825,임야,들불,과수원
2019-01-26 12:58,경기도,양주시,1,0,1,351,181,170,기타,야외,공터
2019-01-26 12:59,전라남도,순천시,0,0,0,115,115,0,기타서비스,기타건축물,기타 건축물
2019-01-26 13:00,광주광역시,남구,0,0,0,440,0,440,"자동차,철도차량",자동차,승용자동차
2019-01-26 13:00,경기도,하남시,0,0,0,7258,6387,871,주거,공동주택,아파트
2019-01-26 13:01,경상북도,구미시,0,0,0,601,223,378,기타서비스,기타건축물,기타 건축물
2019-01-26 13:03,전라남도,나주시,0,0,0,178,178,0,주거,단독주택,단독주택
2019-01-26 13:12,경기도,포천시,0,0,0,465,0,465,임야,산불,사유림
2019-01-26 13:16,충청북도,음성군,0,0,0,0,,,기타,야외,야적장
2019-01-26 13:17,제주특별자치도,서귀포시,0,0,0,1441,0,1441,기타,야외,기타야외
2019-01-26 13:19,서울특별시,금천구,0,0,0,369,114,255,생활서비스,음식점,기타 음식점
2019-01-26 13:28,부산광역시,강서구,0,0,0,571,273,298,기타서비스,기타건축물,기타 건축물
2019-01-26 13:36,강원도,원주시,0,0,0,0,,,임야,들불,숲
2019-01-26 13:40,제주특별자치도,제주시,0,0,0,420,0,420,기타,야외,기타야외
2019-01-26 13:46,경기도,성남시수정구,0,0,0,1943,1107,836,주거,공동주택,아파트
2019-01-26 13:47,서울특별시,양천구,0,0,0,409,374,35,기타서비스,기타건축물,기타 건축물
2019-01-26 13:54,울산광역시,울주군,0,0,0,3033,228,2805,기타,야외,쓰레기
2019-01-26 13:54,울산광역시,울주군,0,0,0,38,0,38,기타,야외,공터
2019-01-26 14:03,대구광역시,달성군,0,0,0,3623,0,3623,"자동차,철도차량",자동차,화물자동차
2019-01-26 14:09,강원도,평창군,0,0,0,0,,,임야,산불,사유림
2019-01-26 14:12,강원도,춘천시,0,0,0,325,325,0,산업시설,창고시설,기타 창고
2019-01-26 14:13,경기도,안성시,0,0,0,559,0,559,"자동차,철도차량",자동차,오토바이
2019-01-26 14:19,경기도,의정부시,0,0,0,2117,1904,213,"판매,업무시설",숙박시설,호텔
2019-01-26 14:19,부산광역시,강서구,0,0,0,0,,,기타,야외,공터
2019-01-26 14:21,경기도,평택시,0,0,0,253,0,253,임야,산불,사유림
2019-01-26 14:21,경기도,안양시동안구,0,0,0,122,42,80,기타,야외,쓰레기
2019-01-26 14:21,경상북도,경주시,0,0,0,812,526,286,주거,단독주택,단독주택
2019-01-26 14:26,경상남도,거창군,0,0,0,550,0,550,임야,산불,사유림
2019-01-26 14:29,강원도,양양군,0,0,0,2692,2112,580,주거,단독주택,단독주택
2019-01-26 14:37,제주특별자치도,서귀포시,0,0,0,921,598,323,산업시설,창고시설,"창고, 물품저장소"
2019-01-26 14:38,충청북도,제천시,0,0,0,257,257,0,주거,단독주택,단독주택
2019-01-26 14:45,경기도,안성시,0,0,0,575,575,0,생활서비스,음식점,한식
2019-01-26 14:53,전라북도,고창군,0,0,0,136,0,136,기타,야외,기타야외
2019-01-26 14:56,경기도,고양시덕양구,0,0,0,105,105,0,기타,야외,쓰레기
2019-01-26 15:01,인천광역시,중구,0,0,0,110,0,110,기타,야외,쓰레기
2019-01-26 15:04,전라남도,나주시,0,0,0,1320,0,1320,임야,들불,목초지
2019-01-26 15:05,경기도,부천시,0,0,0,118,118,0,기타,야외,쓰레기
2019-01-26 15:11,충청남도,계룡시,0,0,0,4139,3252,887,주거,단독주택,단독주택
2019-01-26 15:11,경상북도,청도군,0,0,0,17623,14066,3557,산업시설,동식물시설,우사
2019-01-26 15:35,부산광역시,서구,1,1,0,2762,2047,715,주거,단독주택,단독주택
2019-01-26 15:39,서울특별시,강남구,0,0,0,3424,1756,1668,교육시설,"연구,학원",일반학원
2019-01-26 15:49,경기도,고양시덕양구,0,0,0,88,0,88,생활서비스,음식점,"치킨,족발"
2019-01-26 15:55,대구광역시,중구,0,0,0,16060,0,16060,"자동차,철도차량",자동차,화물자동차
2019-01-26 16:03,서울특별시,송파구,0,0,0,49,0,49,주거,단독주택,다가구주택
2019-01-26 16:07,경상북도,청송군,0,0,0,2090,0,2090,"자동차,철도차량",자동차,화물자동차
2019-01-26 16:08,부산광역시,금정구,0,0,0,0,,,기타,야외,기타야외
2019-01-26 16:13,경기도,여주시,0,0,0,13915,6263,7652,주거,단독주택,단독주택
2019-01-26 16:14,충청남도,논산시,0,0,0,0,,,기타,야외,기타야외
2019-01-26 16:17,경기도,고양시덕양구,0,0,0,443,388,55,기타,야외,쓰레기
2019-01-26 16:30,경기도,가평군,0,0,0,3630,0,3630,"자동차,철도차량",건설기계,덤프트럭
2019-01-26 16:31,경기도,성남시수정구,0,0,0,8591,6237,2354,생활서비스,일상서비스,철물점
2019-01-26 16:32,전라남도,장흥군,0,0,0,385,0,385,기타,야외,공터
2019-01-26 16:34,경기도,고양시덕양구,1,0,1,1333,0,1333,산업시설,공장시설,그 밖의 공업
2019-01-26 16:44,인천광역시,강화군,0,0,0,11185,10391,794,주거,단독주택,단독주택
2019-01-26 16:48,서울특별시,광진구,0,0,0,280,0,280,생활서비스,일상서비스,기타 일상서비스
2019-01-26 16:51,전라남도,곡성군,0,0,0,0,,,기타,야외,기타야외
2019-01-26 16:54,전라북도,전주시완산구,0,0,0,338,0,338,기타,야외,공터
2019-01-26 16:55,경기도,포천시,0,0,0,834,804,30,주거,단독주택,단독주택
2019-01-26 17:02,제주특별자치도,제주시,0,0,0,3165,2708,457,주거,단독주택,다가구주택
2019-01-26 17:10,전라남도,영광군,0,0,0,49,0,49,기타,야외,쓰레기
2019-01-26 17:26,대구광역시,동구,0,0,0,0,,,기타,야외,쓰레기
2019-01-26 17:29,경기도,안산시단원구,0,0,0,37555,25251,12304,산업시설,공장시설,화학공업
2019-01-26 17:36,경상북도,영천시,0,0,0,4823,4823,0,주거,단독주택,단독주택
2019-01-26 18:08,경상남도,진주시,0,0,0,100,45,55,생활서비스,음식점,"제과점,빵집,떡집(휴게)"
2019-01-26 18:10,충청북도,청주시상당구,0,0,0,2530,0,2530,"자동차,철도차량",자동차,승용자동차
2019-01-26 18:11,전라남도,나주시,0,0,0,113,0,113,주거,단독주택,단독주택
2019-01-26 18:14,강원도,인제군,0,0,0,0,,,기타,야외,공터
2019-01-26 18:34,서울특별시,구로구,0,0,0,18,0,18,주거,단독주택,다가구주택
2019-01-26 18:44,경기도,양주시,0,0,0,198,0,198,임야,산불,사유림
2019-01-26 18:45,경상남도,의령군,0,0,0,3273,1090,2183,산업시설,공장시설,펄프 및 제지공업
2019-01-26 18:48,경기도,화성시,0,0,0,244,0,244,"자동차,철도차량",자동차,화물자동차
2019-01-26 18:59,경기도,부천시,0,0,0,482,482,0,주거,공동주택,연립주택
2019-01-26 19:00,경상남도,진주시,0,0,0,213,48,165,주거,단독주택,단독주택
2019-01-26 19:02,전라북도,익산시,0,0,0,304,304,0,산업시설,동식물시설,농예용 온실
2019-01-26 19:03,서울특별시,구로구,0,0,0,310,0,310,생활서비스,음식점,중식
2019-01-26 19:08,충청남도,천안시서북구,0,0,0,408,249,159,산업시설,공장시설,금속기계 및 기구공업
2019-01-26 19:27,서울특별시,금천구,0,0,0,4863,2501,2362,산업시설,공장시설,그 밖의 공업
2019-01-26 19:44,경기도,군포시,1,1,0,76232,24466,51766,주거,기타주택,기타 주택
2019-01-26 19:58,강원도,홍천군,0,0,0,22886,11321,11565,주거,단독주택,단독주택
2019-01-26 19:59,경기도,포천시,0,0,0,1025,1009,16,기타서비스,기타건축물,기타 건축물
2019-01-26 20:01,경기도,양평군,0,0,0,481,311,170,생활서비스,음식점,한식
2019-01-26 20:16,대구광역시,수성구,0,0,0,33,0,33,기타,야외,공터
2019-01-26 20:20,경상북도,경산시,0,0,0,0,,,기타,야외,쓰레기
2019-01-26 20:23,대구광역시,수성구,0,0,0,0,,,기타,야외,쓰레기
2019-01-26 20:37,경기도,양주시,0,0,0,25,0,25,기타,야외,기타야외
2019-01-26 20:51,경기도,광주시,0,0,0,5,0,5,기타,야외,공터
2019-01-26 20:52,경상북도,김천시,0,0,0,65526,39385,26141,주거,단독주택,단독주택
2019-01-26 21:28,경기도,포천시,0,0,0,4362,4362,0,주거,단독주택,단독주택
2019-01-26 21:30,경상북도,문경시,0,0,0,1,0,1,임야,산불,국유림
2019-01-26 21:37,서울특별시,성동구,0,0,0,49,0,49,기타,야외,쓰레기
2019-01-26 21:44,강원도,원주시,0,0,0,13890,12932,958,생활서비스,일상서비스,휴게텔(수면방)
2019-01-26 21:50,경기도,광명시,0,0,0,1491,861,630,기타,야외,기타야외
2019-01-26 21:59,충청남도,보령시,0,0,0,14301,10090,4211,주거,공동주택,아파트
2019-01-26 22:15,서울특별시,강남구,0,0,0,237,198,39,생활서비스,음식점,"커피숍,다방,카페"
2019-01-26 22:19,서울특별시,송파구,0,0,0,450,405,45,주거,공동주택,아파트
2019-01-26 22:21,경상남도,창원시 의창구,0,0,0,136,136,0,"판매,업무시설",숙박시설,호텔
2019-01-26 22:26,대전광역시,대덕구,0,0,0,151,0,151,기타,야외,쓰레기
2019-01-26 22:29,강원도,원주시,0,0,0,22,0,22,주거,공동주택,아파트
2019-01-26 22:44,경상북도,영천시,0,0,0,8693,3319,5374,주거,단독주택,단독주택
2019-01-26 22:52,충청남도,부여군,0,0,0,227942,74340,153602,산업시설,동식물시설,돈사
2019-01-26 23:12,서울특별시,금천구,1,0,1,2138,1608,530,주거,단독주택,다가구주택
2019-01-26 23:12,강원도,평창군,0,0,0,4119,3069,1050,주거,단독주택,단독주택
2019-01-26 23:15,전라북도,전주시완산구,0,0,0,253,0,253,기타서비스,기타건축물,기타 건축물
2019-01-26 23:24,경기도,파주시,0,0,0,32110,26867,5243,산업시설,공장시설,그 밖의 공업
2019-01-26 23:28,충청북도,청주시서원구,0,0,0,176,0,176,기타,야외,기타야외
2019-01-27 00:00,대구광역시,달성군,0,0,0,76,4,72,산업시설,공장시설,금속기계 및 기구공업
2019-01-27 00:07,전라북도,전주시덕진구,0,0,0,99,0,99,생활서비스,음식점,"치킨,족발"
2019-01-27 00:27,전라남도,구례군,0,0,0,0,,,임야,들불,들판
2019-01-27 00:35,대구광역시,달성군,0,0,0,159383,72200,87183,산업시설,공장시설,금속기계 및 기구공업
2019-01-27 00:43,강원도,원주시,0,0,0,1291,1074,217,생활서비스,일상서비스,일반상점
2019-01-27 01:04,전라북도,전주시덕진구,4,0,4,108224,107173,1051,주거,공동주택,아파트
2019-01-27 01:18,경기도,고양시덕양구,0,0,0,1437,227,1210,기타,야외,공터
2019-01-27 01:39,경상북도,포항시북구,0,0,0,4139,4004,135,주거,단독주택,단독주택
2019-01-27 02:20,전라남도,해남군,0,0,0,2747,1757,990,산업시설,창고시설,"창고, 물품저장소"
2019-01-27 02:28,경기도,고양시덕양구,0,0,0,2121,2011,110,주거,공동주택,아파트
2019-01-27 02:55,강원도,원주시,0,0,0,0,,,임야,산불,사유림
2019-01-27 03:02,인천광역시,남동구,0,0,0,636,0,636,"판매,업무시설",일반업무,오피스텔
2019-01-27 03:08,경기도,의정부시,0,0,0,4950,0,4950,"자동차,철도차량",자동차,승용자동차
2019-01-27 03:13,경기도,성남시분당구,0,0,0,11,0,11,주거,공동주택,기타 공동주택
2019-01-27 03:54,충청남도,금산군,0,0,0,111,0,111,"판매,업무시설",숙박시설,여관
2019-01-27 04:00,경기도,가평군,0,0,0,38949,30724,8225,산업시설,동식물시설,기타 동식물시설
